OrderID,OrderDate,OrderMonth,CustomerID,Country,TotalQuantity,DistinctProducts,LineCount,OrderValueGBP,AvgUnitPriceGBP,MaxUnitPriceGBP
541362,2011-01-17,2011-01,17730,United Kingdom,262,17,17,311.48,1.19,6.75
541370,2011-01-17,2011-01,18179,United Kingdom,156,17,17,287.1,1.84,4.95
541371,2011-01-17,2011-01,13983,United Kingdom,177,32,34,322.78,1.82,9.95
541391,2011-01-17,2011-01,13983,United Kingdom,12,1,1,7.8,0.65,0.65
541400,2011-01-17,2011-01,13929,United Kingdom,43,2,2,412.85,9.6,9.95
541405,2011-01-17,2011-01,12683,France,263,20,20,642.14,2.44,10.95
541406,2011-01-17,2011-01,14657,United Kingdom,209,60,62,416.08,1.99,14.95
541407,2011-01-17,2011-01,13199,United Kingdom,144,1,1,152.64,1.06,1.06
541408,2011-01-17,2011-01,15738,United Kingdom,186,12,12,316.5,1.7,5.45
541409,2011-01-17,2011-01,13246,United Kingdom,340,4,4,347.04,1.02,1.65
541410,2011-01-17,2011-01,13089,United Kingdom,617,51,51,1207.13,1.96,9.95
541411,2011-01-17,2011-01,17961,United Kingdom,5,1,1,9.75,1.95,1.95
541413,2011-01-17,2011-01,13859,United Kingdom,129,27,28,201.16,1.56,9.95
541414,2011-01-17,2011-01,18212,United Kingdom,101,30,43,248.42,2.46,12.75
541417,2011-01-17,2011-01,16033,United Kingdom,102,42,42,262.96,2.58,12.75
541420,2011-01-17,2011-01,16670,United Kingdom,2,1,1,5.9,2.95,2.95
541425,2011-01-18,2011-01,15513,United Kingdom,144,1,1,79.2,0.55,0.55
541426,2011-01-18,2011-01,18233,United Kingdom,4,1,1,440.0,110.0,110.0
541427,2011-01-18,2011-01,17018,United Kingdom,60,6,6,405.0,6.75,6.75
541428,2011-01-18,2011-01,14242,United Kingdom,53,8,8,138.35,2.61,9.95
541429,2011-01-18,2011-01,14688,United Kingdom,278,19,19,302.22,1.09,7.95
541430,2011-01-18,2011-01,12356,Portugal,1198,35,35,1947.62,1.63,10.95
541431,2011-01-18,2011-01,12346,United Kingdom,74215,1,1,77183.6,1.04,1.04
541432,2011-01-18,2011-01,12748,United Kingdom,49,4,4,158.95,3.24,4.95
541434,2011-01-18,2011-01,14911,EIRE,286,9,9,415.58,1.45,8.49
541435,2011-01-18,2011-01,13898,United Kingdom,133,12,12,155.93,1.17,8.5
541436,2011-01-18,2011-01,15291,United Kingdom,76,5,5,315.0,4.14,6.95
541439,2011-01-18,2011-01,16948,United Kingdom,96,5,5,69.6,0.72,0.85
541473,2011-01-18,2011-01,17491,United Kingdom,240,8,8,305.52,1.27,2.55
541474,2011-01-18,2011-01,16997,United Kingdom,200,4,4,390.0,1.95,1.95
541479,2011-01-18,2011-01,16422,United Kingdom,1108,7,7,707.88,0.64,2.95
541480,2011-01-18,2011-01,12527,Germany,112,9,9,114.52,1.02,2.95
541481,2011-01-18,2011-01,14696,United Kingdom,147,16,16,293.63,2.0,9.95
541483,2011-01-18,2011-01,15395,United Kingdom,17,7,7,107.45,6.32,8.5
541484,2011-01-18,2011-01,16814,United Kingdom,117,12,12,193.09,1.65,7.95
541485,2011-01-18,2011-01,18118,United Kingdom,230,96,98,288.4,1.25,14.95
541486,2011-01-18,2011-01,18109,United Kingdom,99,16,17,129.51,1.31,12.75
541488,2011-01-18,2011-01,15061,United Kingdom,518,13,13,780.5,1.51,7.65
541489,2011-01-18,2011-01,15023,United Kingdom,357,63,68,577.3,1.62,16.95
541490,2011-01-18,2011-01,13984,United Kingdom,61,4,4,129.95,2.13,2.95
541491,2011-01-18,2011-01,12510,Spain,291,28,28,597.05,2.05,6.35
541500,2011-01-18,2011-01,18041,United Kingdom,191,14,14,145.23,0.76,2.95
541504,2011-01-18,2011-01,14415,United Kingdom,74,26,27,235.6,3.18,7.95
541509,2011-01-18,2011-01,13263,United Kingdom,106,39,39,141.66,1.34,5.95
541510,2011-01-18,2011-01,14428,United Kingdom,56,24,24,203.55,3.63,14.95
541511,2011-01-18,2011-01,17576,United Kingdom,54,18,20,128.82,2.39,8.5
541513,2011-01-18,2011-01,17576,United Kingdom,12,1,1,15.0,1.25,1.25
541517,2011-01-19,2011-01,12665,Germany,36,2,2,45.0,1.25,1.25
541518,2011-01-19,2011-01,12451,Switzerland,2334,101,101,2919.51,1.25,14.95
541520,2011-01-19,2011-01,12422,Australia,113,13,13,238.5,2.11,12.75
541521,2011-01-19,2011-01,15298,United Kingdom,117,7,7,169.74,1.45,5.45
541522,2011-01-19,2011-01,17419,United Kingdom,102,18,18,330.2,3.24,9.95
541523,2011-01-19,2011-01,17708,United Kingdom,33,25,26,110.6,3.35,8.5
541524,2011-01-19,2011-01,17091,United Kingdom,240,37,37,594.7,2.48,12.75
541525,2011-01-19,2011-01,14090,United Kingdom,72,1,1,76.32,1.06,1.06
541530,2011-01-19,2011-01,14769,United Kingdom,403,35,35,523.98,1.3,8.5
541552,2011-01-19,2011-01,15039,United Kingdom,758,38,41,740.39,0.98,8.5
541564,2011-01-19,2011-01,16904,United Kingdom,123,44,44,188.46,1.53,7.95
541565,2011-01-19,2011-01,14527,United Kingdom,45,19,19,172.15,3.83,12.75
541566,2011-01-19,2011-01,17722,United Kingdom,808,30,30,833.44,1.03,3.95
541567,2011-01-19,2011-01,12681,France,383,30,30,698.75,1.82,8.5
541568,2011-01-19,2011-01,15606,United Kingdom,66,10,10,305.6,4.63,8.5
541569,2011-01-19,2011-01,13520,Switzerland,316,24,24,565.12,1.79,7.95
541570,2011-01-19,2011-01,14646,Netherlands,6072,33,33,7722.04,1.27,8.5
541571,2011-01-19,2011-01,12841,United Kingdom,133,22,24,169.68,1.28,9.95
541574,2011-01-19,2011-01,12826,United Kingdom,266,16,16,212.72,0.8,2.95
541575,2011-01-19,2011-01,15311,United Kingdom,541,33,33,577.02,1.07,5.95
541576,2011-01-19,2011-01,17097,Spain,48,23,23,112.92,2.35,9.95
541585,2011-01-19,2011-01,14180,United Kingdom,38,14,14,275.5,7.25,14.95
541587,2011-01-19,2011-01,17841,United Kingdom,54,14,14,202.93,3.76,39.95
541588,2011-01-19,2011-01,14307,United Kingdom,310,31,31,487.45,1.57,6.45
541590,2011-01-19,2011-01,13310,United Kingdom,234,27,27,410.18,1.75,12.75
541591,2011-01-19,2011-01,15831,United Kingdom,308,17,17,309.94,1.01,3.95
541593,2011-01-19,2011-01,17611,United Kingdom,235,46,46,321.4,1.37,12.75
541594,2011-01-19,2011-01,14916,United Kingdom,243,15,15,295.05,1.21,7.95
541595,2011-01-19,2011-01,14606,United Kingdom,62,19,20,116.06,1.87,12.75
541596,2011-01-19,2011-01,17602,United Kingdom,799,101,103,767.05,0.96,5.95
541597,2011-01-19,2011-01,14031,United Kingdom,323,6,6,456.27,1.41,3.39
541602,2011-01-19,2011-01,17231,United Kingdom,88,28,31,166.68,1.89,8.5
541604,2011-01-19,2011-01,14572,United Kingdom,182,50,57,335.63,1.84,12.75
541605,2011-01-20,2011-01,13502,United Kingdom,60,4,4,114.6,1.91,4.95
541606,2011-01-20,2011-01,14784,United Kingdom,56,4,4,114.68,2.05,2.95
541608,2011-01-20,2011-01,14646,Netherlands,288,2,2,305.28,1.06,1.06
541609,2011-01-20,2011-01,15938,United Kingdom,32,5,5,74.9,2.34,8.5
541610,2011-01-20,2011-01,16029,United Kingdom,165,3,3,429.15,2.6,4.95
541611,2011-01-20,2011-01,16029,United Kingdom,144,2,2,528.48,3.67,3.82
541615,2011-01-20,2011-01,16395,United Kingdom,132,19,19,149.42,1.13,3.75
541631,2011-01-20,2011-01,12637,France,702,71,71,1408.68,2.01,9.95
541648,2011-01-20,2011-01,17811,United Kingdom,166,30,32,337.7,2.03,7.95
541649,2011-01-20,2011-01,17418,United Kingdom,139,12,12,167.39,1.2,4.25
541655,2011-01-20,2011-01,14779,United Kingdom,56,31,31,262.55,4.69,39.95
541657,2011-01-20,2011-01,16321,Australia,21,4,4,87.75,4.18,8.95
541658,2011-01-20,2011-01,15529,United Kingdom,209,57,58,246.88,1.18,4.95
541659,2011-01-20,2011-01,15262,United Kingdom,73,10,10,178.95,2.45,8.5
541660,2011-01-20,2011-01,17787,United Kingdom,263,42,48,529.91,2.01,6.75
541664,2011-01-20,2011-01,17862,United Kingdom,100,11,11,330.9,3.31,9.95
541669,2011-01-20,2011-01,17315,United Kingdom,172,19,19,331.76,1.93,16.95
541670,2011-01-20,2011-01,14911,EIRE,1332,21,21,2756.84,2.07,10.95
541671,2011-01-20,2011-01,14735,United Kingdom,112,15,15,398.6,3.56,8.5
541672,2011-01-20,2011-01,14735,United Kingdom,36,5,5,135.0,3.75,3.75
541673,2011-01-20,2011-01,14735,United Kingdom,60,3,3,120.6,2.01,3.75
541675,2011-01-20,2011-01,12402,Belgium,92,10,10,195.6,2.13,2.95
541676,2011-01-20,2011-01,15379,United Kingdom,351,33,33,530.48,1.51,12.75
541677,2011-01-20,2011-01,12747,United Kingdom,88,5,5,303.04,3.44,5.55
541678,2011-01-20,2011-01,17771,United Kingdom,110,22,22,115.8,1.05,7.95
541679,2011-01-20,2011-01,15422,United Kingdom,18,3,3,55.5,3.08,3.75
541680,2011-01-20,2011-01,14062,United Kingdom,1059,16,16,1652.27,1.56,6.75
541681,2011-01-20,2011-01,13008,United Kingdom,175,14,14,229.47,1.31,3.75
541682,2011-01-20,2011-01,14770,United Kingdom,180,17,17,278.6,1.55,12.75
541683,2011-01-20,2011-01,14085,United Kingdom,376,31,31,330.48,0.88,3.75
541684,2011-01-20,2011-01,15498,United Kingdom,1126,106,106,1761.18,1.56,12.75
541686,2011-01-20,2011-01,16912,United Kingdom,117,13,13,377.3,3.22,12.75
541690,2011-01-20,2011-01,15422,United Kingdom,20,3,3,42.2,2.11,4.25
541698,2011-01-20,2011-01,14713,United Kingdom,146,35,36,222.24,1.52,7.95
541699,2011-01-21,2011-01,17744,United Kingdom,484,16,16,301.96,0.62,1.65
541700,2011-01-21,2011-01,15174,United Kingdom,145,11,11,135.75,0.94,4.95
541703,2011-01-21,2011-01,12594,Italy,143,11,11,285.0,1.99,4.95
541706,2011-01-21,2011-01,18061,United Kingdom,334,5,5,304.02,0.91,7.95
541708,2011-01-21,2011-01,18223,United Kingdom,10,1,1,19.5,1.95,1.95
541709,2011-01-21,2011-01,17504,United Kingdom,233,27,27,441.15,1.89,12.75
541711,2011-01-21,2011-01,14646,Netherlands,5730,106,106,8060.3,1.41,8.95
541712,2011-01-21,2011-01,17890,United Kingdom,73,29,30,125.13,1.71,10.75
541732,2011-01-21,2011-01,16387,United Kingdom,44,4,4,94.36,2.14,5.95
541756,2011-01-21,2011-01,12664,Finland,162,4,4,581.58,3.59,3.75
541782,2011-01-21,2011-01,13102,United Kingdom,10,1,1,8.5,0.85,0.85
541783,2011-01-21,2011-01,16618,United Kingdom,396,35,35,728.16,1.84,16.95
541784,2011-01-21,2011-01,17277,United Kingdom,362,52,52,717.02,1.98,9.95
541785,2011-01-21,2011-01,14779,United Kingdom,14,4,4,85.6,6.11,29.95
541788,2011-01-21,2011-01,13999,United Kingdom,160,15,15,307.6,1.92,6.75
541789,2011-01-21,2011-01,14088,United Kingdom,1927,93,93,7544.91,3.92,110.0
541791,2011-01-21,2011-01,16928,United Kingdom,81,5,5,101.25,1.25,1.25
541792,2011-01-21,2011-01,17094,United Kingdom,152,14,14,302.0,1.99,7.95
541793,2011-01-21,2011-01,13969,United Kingdom,212,19,19,345.24,1.63,12.75
541794,2011-01-21,2011-01,17238,United Kingdom,56,26,26,138.55,2.47,3.75
541795,2011-01-21,2011-01,14692,United Kingdom,131,26,27,259.6,1.98,5.95
541796,2011-01-21,2011-01,14092,United Kingdom,205,19,19,318.5,1.55,9.95
541797,2011-01-21,2011-01,12970,United Kingdom,6,6,6,17.2,2.87,5.95
541798,2011-01-21,2011-01,15311,United Kingdom,197,16,16,387.87,1.97,8.5
541799,2011-01-21,2011-01,12970,United Kingdom,2,2,2,6.6,3.3,4.95
541800,2011-01-21,2011-01,15235,United Kingdom,53,10,10,169.75,3.2,8.5
541801,2011-01-21,2011-01,15235,United Kingdom,150,9,9,91.8,0.61,2.95
541812,2011-01-21,2011-01,16839,United Kingdom,152,3,3,357.12,2.35,10.95
541813,2011-01-21,2011-01,18239,United Kingdom,226,21,21,424.32,1.88,12.75
541814,2011-01-21,2011-01,17306,United Kingdom,430,6,6,748.94,1.74,2.55
541815,2011-01-21,2011-01,18037,United Kingdom,3,2,2,8.25,2.75,4.95
541816,2011-01-21,2011-01,17799,United Kingdom,365,73,73,614.38,1.68,9.95
541832,2011-01-21,2011-01,17889,United Kingdom,44,11,12,101.85,2.31,7.95
541835,2011-01-23,2011-01,17243,United Kingdom,56,9,9,161.8,2.89,7.95
541836,2011-01-23,2011-01,15465,United Kingdom,45,4,4,394.05,8.76,14.95
541837,2011-01-23,2011-01,17714,United Kingdom,92,10,10,153.0,1.66,3.75
541838,2011-01-23,2011-01,12916,United Kingdom,325,31,40,847.85,2.61,12.75
541839,2011-01-23,2011-01,17769,United Kingdom,200,32,34,376.31,1.88,9.95
541840,2011-01-23,2011-01,15059,United Kingdom,1,1,1,2.95,2.95,2.95
541841,2011-01-23,2011-01,14450,United Kingdom,81,11,11,161.03,1.99,5.45
541842,2011-01-23,2011-01,16085,United Kingdom,95,28,28,181.35,1.91,12.75
541843,2011-01-23,2011-01,13659,United Kingdom,572,55,62,1045.4,1.83,65.0
541844,2011-01-23,2011-01,16931,United Kingdom,128,48,48,215.16,1.68,8.5
541845,2011-01-23,2011-01,15167,United Kingdom,67,39,41,163.0,2.43,8.5
541846,2011-01-23,2011-01,13050,United Kingdom,191,17,17,323.09,1.69,7.95
541847,2011-01-23,2011-01,15443,United Kingdom,182,51,51,437.71,2.4,10.95
541848,2011-01-23,2011-01,17611,United Kingdom,367,101,103,497.48,1.36,7.95
541849,2011-01-23,2011-01,13230,United Kingdom,79,44,49,155.64,1.97,12.75
541850,2011-01-23,2011-01,14224,United Kingdom,99,39,40,244.3,2.47,16.95
541851,2011-01-23,2011-01,17841,United Kingdom,52,17,17,105.34,2.03,6.75
541853,2011-01-23,2011-01,17858,United Kingdom,53,8,8,224.75,4.24,7.95
541854,2011-01-23,2011-01,18283,United Kingdom,67,44,45,106.55,1.59,4.95
541855,2011-01-23,2011-01,13742,United Kingdom,278,89,95,469.18,1.69,14.95
541856,2011-01-23,2011-01,17673,United Kingdom,453,44,44,402.42,0.89,3.75
541857,2011-01-23,2011-01,12727,France,120,11,11,406.5,3.39,9.95
541858,2011-01-23,2011-01,16983,United Kingdom,154,14,14,195.26,1.27,9.95
541859,2011-01-23,2011-01,14606,United Kingdom,177,28,28,265.18,1.5,14.95
541860,2011-01-23,2011-01,13963,United Kingdom,54,6,6,115.68,2.14,9.95
541862,2011-01-23,2011-01,14068,United Kingdom,73,22,24,265.85,3.64,8.5
541864,2011-01-23,2011-01,13798,United Kingdom,1174,19,19,2375.42,2.02,8.5
541865,2011-01-24,2011-01,13068,United Kingdom,100,1,1,165.0,1.65,1.65
541866,2011-01-24,2011-01,16477,United Kingdom,223,26,26,417.31,1.87,7.95
541867,2011-01-24,2011-01,14744,United Kingdom,109,5,5,163.5,1.5,5.95
541872,2011-01-24,2011-01,14796,United Kingdom,219,49,49,293.74,1.34,9.95
541873,2011-01-24,2011-01,14368,United Kingdom,36,8,8,155.0,4.31,14.95
541874,2011-01-24,2011-01,15497,United Kingdom,528,10,10,970.6,1.84,10.95
541875,2011-01-24,2011-01,16558,United Kingdom,272,19,19,301.28,1.11,9.95
541876,2011-01-24,2011-01,12951,United Kingdom,38,6,6,117.4,3.09,8.5
541877,2011-01-24,2011-01,12559,Germany,245,19,19,450.11,1.84,12.75
541880,2011-01-24,2011-01,13819,United Kingdom,546,13,13,408.3,0.75,12.75
541881,2011-01-24,2011-01,14501,United Kingdom,45,4,4,66.93,1.49,6.45
541883,2011-01-24,2011-01,13408,United Kingdom,558,20,20,904.66,1.62,9.95
541884,2011-01-24,2011-01,14782,United Kingdom,114,6,6,200.1,1.76,3.75
541886,2011-01-24,2011-01,15039,United Kingdom,181,26,27,481.41,2.66,8.5
541903,2011-01-24,2011-01,15039,United Kingdom,12,1,1,91.8,7.65,7.65
541916,2011-01-24,2011-01,17861,United Kingdom,102,8,8,241.86,2.37,9.95
541919,2011-01-24,2011-01,14334,United Kingdom,318,22,22,352.42,1.11,7.95
541932,2011-01-24,2011-01,14439,Greece,526,32,32,2661.24,5.06,14.95
541946,2011-01-24,2011-01,17591,United Kingdom,151,18,18,309.43,2.05,10.95
541947,2011-01-24,2011-01,18161,United Kingdom,208,15,15,301.53,1.45,12.75
541948,2011-01-24,2011-01,15820,United Kingdom,128,17,17,206.98,1.62,5.45
541949,2011-01-24,2011-01,18136,United Kingdom,177,18,18,288.99,1.63,8.5
541950,2011-01-24,2011-01,15498,United Kingdom,182,19,19,523.34,2.88,12.75
541960,2011-01-24,2011-01,16660,United Kingdom,132,4,4,282.6,2.14,2.55
541962,2011-01-24,2011-01,12693,Germany,45,8,8,126.05,2.8,8.5
541963,2011-01-24,2011-01,17799,United Kingdom,33,11,11,172.85,5.24,16.95
541965,2011-01-24,2011-01,12625,Germany,902,52,52,1590.62,1.76,10.95
541966,2011-01-24,2011-01,13854,United Kingdom,142,8,8,304.1,2.14,3.95
541968,2011-01-24,2011-01,13396,United Kingdom,139,15,15,387.27,2.79,7.95
541970,2011-01-24,2011-01,15179,United Kingdom,1244,44,44,1285.62,1.03,9.95
541972,2011-01-24,2011-01,12935,United Kingdom,325,27,27,431.63,1.33,9.95
541973,2011-01-24,2011-01,16730,United Kingdom,445,14,14,187.02,0.42,1.65
541974,2011-01-24,2011-01,14541,United Kingdom,78,25,25,163.04,2.09,10.95
541976,2011-01-24,2011-01,16168,United Kingdom,38,5,5,127.7,3.36,5.95
541977,2011-01-24,2011-01,15078,United Kingdom,170,18,18,379.7,2.23,12.75
541978,2011-01-24,2011-01,13551,United Kingdom,12,4,4,91.8,7.65,12.75
541979,2011-01-24,2011-01,14911,EIRE,46,14,14,232.44,5.05,16.95
541980,2011-01-24,2011-01,12421,Spain,103,10,10,129.45,1.26,4.95
541981,2011-01-24,2011-01,12691,France,84,9,9,190.2,2.26,6.35
541984,2011-01-24,2011-01,13117,United Kingdom,102,8,8,111.78,1.1,6.95
541985,2011-01-24,2011-01,15052,United Kingdom,82,27,30,215.78,2.63,39.95
541986,2011-01-24,2011-01,17001,United Kingdom,189,20,20,374.93,1.98,16.95
541987,2011-01-24,2011-01,14130,United Kingdom,258,66,67,483.86,1.88,14.95
541988,2011-01-25,2011-01,15222,United Kingdom,440,5,5,585.0,1.33,1.65
541989,2011-01-25,2011-01,13615,United Kingdom,189,23,23,417.69,2.21,7.95
541990,2011-01-25,2011-01,13901,United Kingdom,64,11,11,214.4,3.35,59.95
541991,2011-01-25,2011-01,12417,Belgium,106,15,15,293.44,2.77,12.75
541992,2011-01-25,2011-01,16029,United Kingdom,296,3,3,431.76,1.46,1.65
541995,2011-01-25,2011-01,13158,United Kingdom,135,19,19,256.41,1.9,4.95
541996,2011-01-25,2011-01,18075,United Kingdom,188,17,17,333.08,1.77,8.5
541997,2011-01-25,2011-01,18077,United Kingdom,243,27,27,315.13,1.3,5.95
541998,2011-01-25,2011-01,12348,Finland,600,5,5,187.44,0.31,0.85
542000,2011-01-25,2011-01,14257,United Kingdom,424,39,39,620.14,1.46,9.95
542001,2011-01-25,2011-01,14298,United Kingdom,1056,25,25,723.6,0.69,12.75
542002,2011-01-25,2011-01,14298,United Kingdom,450,18,18,621.6,1.38,1.65
542003,2011-01-25,2011-01,15311,United Kingdom,602,25,25,1368.38,2.27,9.95
542004,2011-01-25,2011-01,12971,United Kingdom,72,4,4,88.8,1.23,2.95
542005,2011-01-25,2011-01,14409,United Kingdom,253,11,11,337.3,1.33,5.95
542006,2011-01-25,2011-01,15218,United Kingdom,296,28,28,581.66,1.97,12.75
542025,2011-01-25,2011-01,14543,United Kingdom,76,6,6,303.8,4.0,6.95
542026,2011-01-25,2011-01,15110,United Kingdom,69,9,9,169.65,2.46,8.5
542057,2011-01-25,2011-01,15967,United Kingdom,62,32,35,173.8,2.8,8.5
542058,2011-01-25,2011-01,15601,United Kingdom,740,23,23,461.64,0.62,1.95
542059,2011-01-25,2011-01,16757,United Kingdom,81,7,7,106.83,1.32,2.95
542065,2011-01-25,2011-01,14527,United Kingdom,14,11,11,90.9,6.49,15.95
542079,2011-01-25,2011-01,18144,United Kingdom,52,3,3,157.4,3.03,3.95
542080,2011-01-25,2011-01,13815,Germany,603,52,52,922.01,1.53,4.95
542081,2011-01-25,2011-01,15213,United Kingdom,10,2,2,15.15,1.51,2.1
542083,2011-01-25,2011-01,18008,United Kingdom,355,9,12,130.81,0.37,2.95
542084,2011-01-25,2011-01,14680,United Kingdom,470,21,21,1081.3,2.3,4.95
542085,2011-01-25,2011-01,14534,United Kingdom,153,26,28,355.12,2.32,8.5
542087,2011-01-25,2011-01,14849,United Kingdom,316,23,23,459.84,1.46,12.75
542090,2011-01-25,2011-01,15518,United Kingdom,159,21,21,241.89,1.52,9.95
542093,2011-01-25,2011-01,17677,United Kingdom,196,16,16,500.1,2.55,16.95
542096,2011-01-25,2011-01,17236,United Kingdom,141,24,24,199.33,1.41,6.35
542098,2011-01-25,2011-01,16531,United Kingdom,86,8,8,146.1,1.7,12.75
542099,2011-01-25,2011-01,13703,United Kingdom,10,1,1,99.5,9.95,9.95
542100,2011-01-25,2011-01,15339,United Kingdom,159,40,41,257.9,1.62,8.5
542102,2011-01-25,2011-01,12744,Singapore,1091,56,56,2053.07,1.88,125.0
542103,2011-01-25,2011-01,13198,United Kingdom,575,52,52,800.19,1.39,12.75
542105,2011-01-25,2011-01,12854,United Kingdom,162,34,34,389.9,2.41,12.75
542106,2011-01-25,2011-01,12709,Germany,314,10,11,1116.9,3.56,10.95
542107,2011-01-25,2011-01,16222,United Kingdom,365,120,137,846.72,2.32,15.95
542108,2011-01-25,2011-01,17460,United Kingdom,42,6,6,133.5,3.18,7.95
542110,2011-01-25,2011-01,14189,United Kingdom,136,16,16,274.74,2.02,8.5
542111,2011-01-25,2011-01,14341,United Kingdom,170,16,16,224.48,1.32,7.95
542112,2011-01-25,2011-01,13168,United Kingdom,365,71,76,632.18,1.73,12.75
542113,2011-01-25,2011-01,14341,United Kingdom,33,7,7,111.15,3.37,7.95
542114,2011-01-25,2011-01,16943,United Kingdom,97,21,21,451.03,4.65,15.95
542121,2011-01-25,2011-01,17515,United Kingdom,93,31,31,231.48,2.49,14.95
542122,2011-01-25,2011-01,17082,United Kingdom,316,24,24,636.94,2.02,125.0
542123,2011-01-25,2011-01,14299,United Kingdom,104,9,9,339.6,3.27,10.95
542124,2011-01-25,2011-01,14248,United Kingdom,102,8,8,302.58,2.97,8.5
542125,2011-01-25,2011-01,16497,United Kingdom,110,12,12,233.08,2.12,8.5
542126,2011-01-25,2011-01,13001,United Kingdom,461,5,5,564.39,1.22,5.95
542128,2011-01-25,2011-01,12609,Germany,221,15,15,251.93,1.14,5.95
542129,2011-01-25,2011-01,13002,United Kingdom,73,7,7,120.95,1.66,9.95
542130,2011-01-25,2011-01,13468,United Kingdom,66,10,10,146.1,2.21,9.95
542131,2011-01-25,2011-01,16133,United Kingdom,327,11,11,323.71,0.99,9.95
542133,2011-01-25,2011-01,13049,United Kingdom,78,7,7,153.78,1.97,4.95
542134,2011-01-25,2011-01,15189,United Kingdom,40,3,3,300.0,7.5,10.95
542141,2011-01-26,2011-01,14548,United Kingdom,128,2,2,326.4,2.55,2.55
542142,2011-01-26,2011-01,12971,United Kingdom,60,4,4,174.6,2.91,2.95
542143,2011-01-26,2011-01,15061,United Kingdom,158,6,6,561.3,3.55,6.75
542145,2011-01-26,2011-01,13089,United Kingdom,12,1,1,419.4,34.95,34.95
542146,2011-01-26,2011-01,13405,United Kingdom,37,6,6,160.05,4.33,12.75
542147,2011-01-26,2011-01,12782,Portugal,233,29,29,571.93,2.45,9.95
542148,2011-01-26,2011-01,14060,United Kingdom,225,11,11,252.1,1.12,2.1
542149,2011-01-26,2011-01,17811,United Kingdom,120,10,10,108.55,0.9,2.95
542151,2011-01-26,2011-01,13491,United Kingdom,71,12,12,187.85,2.65,16.95
542152,2011-01-26,2011-01,13534,United Kingdom,121,11,11,182.45,1.51,9.95
542153,2011-01-26,2011-01,13534,United Kingdom,66,8,8,164.7,2.5,7.95
542154,2011-01-26,2011-01,15777,United Kingdom,24,1,1,102.0,4.25,4.25
542155,2011-01-26,2011-01,15777,United Kingdom,112,1,1,285.6,2.55,2.55
542174,2011-01-26,2011-01,16043,United Kingdom,155,17,17,307.85,1.99,16.95
542192,2011-01-26,2011-01,14049,United Kingdom,767,108,110,1031.83,1.35,65.0
542207,2011-01-26,2011-01,16422,United Kingdom,1248,3,3,396.72,0.32,1.25
542208,2011-01-26,2011-01,16422,United Kingdom,1326,10,10,944.34,0.71,5.95
542212,2011-01-26,2011-01,15812,United Kingdom,64,2,2,244.8,3.83,5.95
542213,2011-01-26,2011-01,13837,United Kingdom,62,8,9,113.7,1.83,4.65
542214,2011-01-26,2011-01,17118,United Kingdom,154,10,10,157.02,1.02,2.55
542215,2011-01-26,2011-01,12472,Germany,482,41,41,771.36,1.6,12.75
542216,2011-01-26,2011-01,14911,EIRE,690,52,52,802.56,1.16,16.95
542217,2011-01-26,2011-01,14606,United Kingdom,120,18,18,166.3,1.39,12.75
542219,2011-01-26,2011-01,17735,United Kingdom,314,35,35,594.04,1.89,12.75
542220,2011-01-26,2011-01,15373,United Kingdom,33,3,3,211.35,6.4,12.75
542221,2011-01-26,2011-01,14978,United Kingdom,90,36,36,379.28,4.21,12.75
